date,transaction_id,stockcode,product,customer_id,price,quantity
2024-02-17,INV000912,23086,PACK OF 72 STRIPE CAKE CASES,CUST0179,4.61,1
2024-02-18,INV000037,85162B,VINTAGE JOKE PASTIES,CUST0075,9.58,1
2024-02-18,INV000037,85050,CHOCOLATE BAR,CUST0075,18.12,4
2024-02-18,INV000103,22752,SET 7 BABUSHKA NESTING BOXES,CUST0032,4.81,1
2024-02-18,INV000103,22749,POPPYS PLAYHOUSE HALL SET,CUST0032,21.47,1
2024-02-18,INV000103,85099D,JUMBO BAG BLUE POLKADOT,CUST0032,9.6,2
2024-02-18,INV000407,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0145,19.62,1
2024-02-18,INV000407,22636,CHILDRENS CUTLERY SPACEBOY,CUST0145,12.31,4
2024-02-18,INV000407,84029E,RED WOOLLY HOT WATER BOTTLE,CUST0145,4.71,3
2024-02-18,INV000407,85162B,VINTAGE JOKE PASTIES,CUST0145,9.84,1
2024-02-18,INV000407,23087,PACK OF 72 FLORAL CAKE CASES,CUST0145,21.51,1
2024-02-18,INV000407,22470,WOODEN TOY CAR SET,CUST0145,8.37,1
2024-02-18,INV000407,22096,FLORAL CHARACTER PENCIL CASE,CUST0145,6.36,3
2024-02-18,INV000480,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,CUST0099,16.77,1
2024-02-18,INV000480,22613,WOODEN PLAY GARDEN SET,CUST0099,16.15,1
2024-02-18,INV000480,84828,MAGNETIC CALENDAR,CUST0099,15.49,1
2024-02-18,INV000480,22612,WOODEN PLAY DOCTOR SET,CUST0099,20.9,2
2024-02-18,INV000480,84972,PLASTERS IN TIN STRONG MAN,CUST0099,8.28,4
2024-02-18,INV000647,85162A,VINTAGE JOKE PASTIES,CUST0096,7.53,2
2024-02-18,INV000647,22470,WOODEN TOY CAR SET,CUST0096,8.02,1
2024-02-18,INV000647,21979,PINK HOT WATER BOTTLE,CUST0096,23.5,1
2024-02-18,INV000691,22100,POLKADOT CHARACTER LUNCH BAG,CUST0090,13.76,1
2024-02-18,INV000691,22096,FLORAL CHARACTER PENCIL CASE,CUST0090,5.69,1
2024-02-18,INV000691,22472,WOODEN TOY BOAT SET,CUST0090,9.84,3
2024-02-18,INV000691,84029E,RED WOOLLY HOT WATER BOTTLE,CUST0090,5.22,1
2024-02-18,INV000691,23086,PACK OF 72 STRIPE CAKE CASES,CUST0090,3.87,4
2024-02-18,INV000983,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0054,10.8,1
2024-02-18,INV000983,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0054,17.97,1
2024-02-18,INV000983,22351,CHILDS GARDEN FORK PINK,CUST0054,3.01,2
2024-02-18,INV000983,85099D,JUMBO BAG BLUE POLKADOT,CUST0054,9.75,1
2024-02-19,INV000015,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0103,10.16,2
2024-02-19,INV000015,22382,VINTAGE CHRISTMAS BUNTING,CUST0103,15.43,1
2024-02-19,INV000062,23087,PACK OF 72 FLORAL CAKE CASES,CUST0005,23.66,1
2024-02-19,INV000062,22619,WOODEN DOLLS HOUSE FURNITURE,CUST0005,15.42,4
2024-02-19,INV000067,22639,CHILDRENS CUTLERY WOODY BOY,CUST0135,18.8,2
2024-02-19,INV000067,22633,HAND WARMER RED POLKA DOT,CUST0135,14.01,5
2024-02-19,INV000067,22382,VINTAGE CHRISTMAS BUNTING,CUST0135,16.6,3
2024-02-19,INV000191,22102,FLORAL CHARACTER LUNCH BAG,CUST0135,18.39,3
2024-02-19,INV000191,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0135,6.16,1
2024-02-19,INV000191,22627,LUNCH BAG APPLE DESIGN,CUST0135,12.31,1
2024-02-19,INV000191,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0135,17.93,2
2024-02-19,INV000468,22616,WOODEN PLAY KITCHEN SET,CUST0021,20.38,1
2024-02-19,INV000468,84190,BLUE POLKADOT MUG,CUST0021,14.96,1
2024-02-19,INV000468,84879,ASSORTED COLOUR BIRD ORNAMENTS,CUST0021,5.78,1
2024-02-19,INV000468,22094,POLKADOT CHARACTER PENCIL CASE,CUST0021,24.87,1
2024-02-19,INV000468,22345,CHILDS GARDEN SPADE BLUE,CUST0021,2.8,3
2024-02-19,INV000468,23087,PACK OF 72 FLORAL CAKE CASES,CUST0021,23.14,1
2024-02-19,INV000468,84189,PINK POLKADOT MUG,CUST0021,11.81,1
2024-02-19,INV000468,85048,CHOCOLATE BAR,CUST0021,1.51,3
2024-02-19,INV000599,85099D,JUMBO BAG BLUE POLKADOT,CUST0068,8.52,4
2024-02-19,INV000599,22381,CHRISTMAS BUNTING,CUST0068,4.58,1
2024-02-19,INV000599,22095,STRIPE CHARACTER PENCIL CASE,CUST0068,18.97,1
2024-02-19,INV000599,22470,WOODEN TOY CAR SET,CUST0068,7.52,2
2024-02-19,INV000693,22382,VINTAGE CHRISTMAS BUNTING,CUST0191,16.01,1
2024-02-19,INV000693,22469,WOODEN TOY TRAIN SET,CUST0191,11.44,2
2024-02-19,INV000693,22639,CHILDRENS CUTLERY WOODY BOY,CUST0191,19.35,1
2024-02-19,INV000743,22748,POPPYS PLAYHOUSE BATHROOM SET,CUST0152,23.63,1
2024-02-19,INV000743,84190,BLUE POLKADOT MUG,CUST0152,13.69,1
2024-02-19,INV000861,85099C,JUMBO BAG PINK POLKADOT,CUST0010,2.44,2
2024-02-19,INV000861,22469,WOODEN TOY TRAIN SET,CUST0010,9.86,4
2024-02-19,INV000861,22101,STRIPE CHARACTER LUNCH BAG,CUST0010,5.04,4
2024-02-19,INV000861,22465,ORANGE RETROSPOT MUG,CUST0010,3.7,2
2024-02-19,INV000905,85049,CHOCOLATE BAR,CUST0078,22.15,1
2024-02-19,INV000905,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0078,19.13,3
2024-02-19,INV000905,22633,HAND WARMER RED POLKA DOT,CUST0078,14.73,1
2024-02-19,INV000905,71053,WHITE METAL LANTERN,CUST0078,25.38,1
2024-02-19,INV000905,85162B,VINTAGE JOKE PASTIES,CUST0078,10.27,1
2024-02-19,INV000965,84879,ASSORTED COLOUR BIRD ORNAMENTS,CUST0161,5.79,1
2024-02-20,INV000017,22470,WOODEN TOY CAR SET,CUST0063,7.85,5
2024-02-20,INV000017,22350,CHILDS GARDEN FORK BLUE,CUST0063,5.38,1
2024-02-20,INV000038,84971,PLASTERS IN TIN CIRCUS,CUST0114,16.67,1
2024-02-20,INV000038,23087,PACK OF 72 FLORAL CAKE CASES,CUST0114,22.93,1
2024-02-20,INV000404,85162B,VINTAGE JOKE PASTIES,CUST0186,10.71,1
2024-02-20,INV000404,22619,WOODEN DOLLS HOUSE FURNITURE,CUST0186,14.55,1
2024-02-20,INV000404,22348,CHILDS GARDEN RAKE BLUE,CUST0186,14.24,1
2024-02-20,INV000482,22628,SPACEBOY LUNCH BOX,CUST0052,19.53,2
2024-02-20,INV000482,22748,POPPYS PLAYHOUSE BATHROOM SET,CUST0052,22.28,3
2024-02-20,INV000482,85162C,VINTAGE JOKE PASTIES,CUST0052,12.38,1
2024-02-20,INV000482,85162B,VINTAGE JOKE PASTIES,CUST0052,10.42,1
2024-02-20,INV000492,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0167,4.38,1
2024-02-20,INV000563,22472,WOODEN TOY BOAT SET,CUST0193,9.87,4
2024-02-20,INV000563,22636,CHILDRENS CUTLERY SPACEBOY,CUST0193,13.3,1
2024-02-20,INV000563,22748,POPPYS PLAYHOUSE BATHROOM SET,CUST0193,25.19,3
2024-02-20,INV000563,22616,WOODEN PLAY KITCHEN SET,CUST0193,20.63,3
2024-02-20,INV000665,22348,CHILDS GARDEN RAKE BLUE,CUST0033,14.27,1
2024-02-20,INV000665,22617,WOODEN PLAY FOOD SET,CUST0033,25.65,1
2024-02-20,INV000665,23086,PACK OF 72 STRIPE CAKE CASES,CUST0033,4.47,2
2024-02-20,INV000725,22720,BIRTHDAY CANDLES PINK,CUST0047,20.44,2
2024-02-20,INV000725,85099D,JUMBO BAG BLUE POLKADOT,CUST0047,9.6,1
2024-02-20,INV000765,22094,POLKADOT CHARACTER PENCIL CASE,CUST0003,23.58,2
2024-02-20,INV000765,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0003,1.79,1
2024-02-20,INV000765,22868,LUNCH BAG RED RETROSPOT,CUST0003,10.49,1
2024-02-20,INV000765,22627,LUNCH BAG APPLE DESIGN,CUST0003,13.14,4
2024-02-20,INV000765,22867,LUNCH BAG BLUE RETROSPOT,CUST0003,8.07,1
2024-02-20,INV000940,22632,HAND WARMER UNION JACK,CUST0035,8.3,3
2024-02-20,INV000940,85052,CHOCOLATE BAR,CUST0035,20.86,1
2024-02-20,INV000940,22749,POPPYS PLAYHOUSE HALL SET,CUST0035,21.94,2
2024-02-20,INV000940,22348,CHILDS GARDEN RAKE BLUE,CUST0035,13.03,2
2024-02-20,INV000940,85050,CHOCOLATE BAR,CUST0035,19.23,4
2024-02-20,INV000985,84827,MAGNETIC CALENDAR,CUST0143,20.02,2
2024-02-20,INV000985,22746,POPPYS PLAYHOUSE LIVINGROOM SET,CUST0143,17.59,1
2024-02-20,INV000985,22349,CHILDS GARDEN RAKE PINK,CUST0143,15.33,1
2024-02-21,INV000073,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0125,19.08,1
2024-02-21,INV000073,84189,PINK POLKADOT MUG,CUST0125,12.92,1
2024-02-21,INV000073,22616,WOODEN PLAY KITCHEN SET,CUST0125,19.74,1
2024-02-21,INV000073,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0125,2.08,1
2024-02-21,INV000073,22472,WOODEN TOY BOAT SET,CUST0125,10.64,3
2024-02-21,INV000190,84829,MAGNETIC CALENDAR,CUST0015,23.2,1
2024-02-21,INV000380,85048,CHOCOLATE BAR,CUST0024,1.6,1
2024-02-21,INV000380,22100,POLKADOT CHARACTER LUNCH BAG,CUST0024,13.94,1
2024-02-21,INV000380,22626,LUNCH BAG WOODY BOY DESIGN,CUST0024,4.23,1
2024-02-21,INV000380,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0024,1.9,2
2024-02-21,INV000465,85099C,JUMBO BAG PINK POLKADOT,CUST0102,2.79,3
2024-02-21,INV000465,85050,CHOCOLATE BAR,CUST0102,16.77,2
2024-02-21,INV000465,84828,MAGNETIC CALENDAR,CUST0102,15.75,1
2024-02-21,INV000748,71053,WHITE METAL LANTERN,CUST0196,24.0,1
2024-02-21,INV000748,22114,STRIPE CHARACTER APRON,CUST0196,3.18,1
2024-02-21,INV000748,84190,BLUE POLKADOT MUG,CUST0196,15.12,4
2024-02-21,INV000789,22382,VINTAGE CHRISTMAS BUNTING,CUST0093,16.68,1
2024-02-21,INV000789,22112,RETROSPOT CHARACTER APRON,CUST0093,15.82,1
2024-02-21,INV000801,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0198,4.33,1
2024-02-21,INV000801,23086,PACK OF 72 STRIPE CAKE CASES,CUST0198,4.12,1
2024-02-21,INV000801,22094,POLKADOT CHARACTER PENCIL CASE,CUST0198,25.41,2
2024-02-21,INV000804,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0019,11.14,1
2024-02-21,INV000804,21979,PINK HOT WATER BOTTLE,CUST0019,25.92,3
2024-02-21,INV000804,22346,CHILDS GARDEN SPADE PINK,CUST0019,16.6,1
2024-02-21,INV000804,84189,PINK POLKADOT MUG,CUST0019,13.59,1
2024-02-21,INV000935,22628,SPACEBOY LUNCH BOX,CUST0006,19.0,2
2024-02-22,INV000066,85099C,JUMBO BAG PINK POLKADOT,CUST0159,2.6,1
2024-02-22,INV000066,22618,WOODEN DOLLS HOUSE,CUST0159,5.48,2
2024-02-22,INV000208,21979,PINK HOT WATER BOTTLE,CUST0160,23.85,1
2024-02-22,INV000208,22112,RETROSPOT CHARACTER APRON,CUST0160,15.59,3
2024-02-22,INV000208,22463,GREEN RETROSPOT MUG,CUST0160,11.23,3
2024-02-22,INV000208,84829,MAGNETIC CALENDAR,CUST0160,21.5,1
2024-02-22,INV000208,23087,PACK OF 72 FLORAL CAKE CASES,CUST0160,20.16,1
2024-02-22,INV000298,84190,BLUE POLKADOT MUG,CUST0007,14.96,1
2024-02-22,INV000298,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0007,16.27,2
2024-02-22,INV000298,22463,GREEN RETROSPOT MUG,CUST0007,11.22,2
2024-02-22,INV000298,22612,WOODEN PLAY DOCTOR SET,CUST0007,25.27,3
2024-02-22,INV000614,85051,CHOCOLATE BAR,CUST0084,18.97,1
2024-02-22,INV000614,22616,WOODEN PLAY KITCHEN SET,CUST0084,17.78,1
2024-02-22,INV000614,22622,LUNCH BAG SPACEBOY DESIGN,CUST0084,3.84,1
2024-02-22,INV000650,85099B,JUMBO BAG RED RETROSPOT,CUST0030,6.66,3
2024-02-22,INV000777,21979,PINK HOT WATER BOTTLE,CUST0197,22.87,2
2024-02-22,INV000777,22627,LUNCH BAG APPLE DESIGN,CUST0197,14.34,1
2024-02-22,INV000777,22351,CHILDS GARDEN FORK PINK,CUST0197,2.83,3
2024-02-22,INV000777,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0197,6.48,1
2024-02-22,INV000806,23087,PACK OF 72 FLORAL CAKE CASES,CUST0145,20.96,1
2024-02-22,INV000806,84972,PLASTERS IN TIN STRONG MAN,CUST0145,7.97,3
2024-02-22,INV000851,84189,PINK POLKADOT MUG,CUST0083,12.88,2
2024-02-22,INV000851,23235,WOODEN STAR FROSTED T-LIGHT HOLDER,CUST0083,20.36,3
2024-02-22,INV000851,22102,FLORAL CHARACTER LUNCH BAG,CUST0083,19.45,1
2024-02-23,INV000032,21730,GLASS STAR FROSTED T-LIGHT HOLDER,CUST0040,2.67,2
2024-02-23,INV000032,22423,REGENCY CAKESTAND 3 TIER,CUST0040,5.48,1
2024-02-23,INV000275,22345,CHILDS GARDEN SPADE BLUE,CUST0122,2.67,1
2024-02-23,INV000275,22633,HAND WARMER RED POLKA DOT,CUST0122,14.32,2
2024-02-23,INV000275,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,CUST0122,17.1,1
2024-02-23,INV000411,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0087,11.04,3
2024-02-23,INV000411,22749,POPPYS PLAYHOUSE HALL SET,CUST0087,20.72,2
2024-02-23,INV000547,22346,CHILDS GARDEN SPADE PINK,CUST0108,15.22,2
2024-02-23,INV000547,22720,BIRTHDAY CANDLES PINK,CUST0108,20.23,1
2024-02-23,INV000547,22867,LUNCH BAG BLUE RETROSPOT,CUST0108,8.91,1
2024-02-23,INV000611,22095,STRIPE CHARACTER PENCIL CASE,CUST0127,20.59,1
2024-02-23,INV000611,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0127,15.98,1
2024-02-23,INV000611,85162A,VINTAGE JOKE PASTIES,CUST0127,7.9,1
2024-02-23,INV000640,22470,WOODEN TOY CAR SET,CUST0002,8.38,2
2024-02-23,INV000640,21978,CHOCOLATE HOT WATER BOTTLE,CUST0002,23.34,1
2024-02-23,INV000640,85050,CHOCOLATE BAR,CUST0002,19.82,4
2024-02-23,INV000640,84826,MAGNETIC CALENDAR,CUST0002,9.4,4
2024-02-23,INV000640,22618,WOODEN DOLLS HOUSE,CUST0002,5.96,1
2024-02-23,INV000640,71053,WHITE METAL LANTERN,CUST0002,25.79,1
2024-02-23,INV000779,84829,MAGNETIC CALENDAR,CUST0137,21.71,1
2024-02-23,INV000779,22626,LUNCH BAG WOODY BOY DESIGN,CUST0137,4.5,3
2024-02-23,INV000779,84969,PLASTERS IN TIN SPACEBOY,CUST0137,22.08,1
2024-02-23,INV000944,22095,STRIPE CHARACTER PENCIL CASE,CUST0063,18.17,2
2024-02-23,INV000944,84188,BLUE RETROSPOT MUG,CUST0063,17.92,1
2024-02-23,INV000944,22628,SPACEBOY LUNCH BOX,CUST0063,20.95,4
2024-02-24,INV000358,22752,SET 7 BABUSHKA NESTING BOXES,CUST0193,4.67,1
2024-02-24,INV000358,22867,LUNCH BAG BLUE RETROSPOT,CUST0193,8.54,1
2024-02-24,INV000358,85099C,JUMBO BAG PINK POLKADOT,CUST0193,2.75,1
2024-02-24,INV000358,22094,POLKADOT CHARACTER PENCIL CASE,CUST0193,22.28,1
2024-02-24,INV000358,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0193,4.0,1
2024-02-24,INV000358,23084,PACK OF 72 RETROSPOT CAKE CASES,CUST0193,3.15,1
2024-02-24,INV000364,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,CUST0139,14.62,1
2024-02-24,INV000364,22617,WOODEN PLAY FOOD SET,CUST0139,22.17,2
2024-02-24,INV000364,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0139,2.04,4
2024-02-24,INV000364,22633,HAND WARMER RED POLKA DOT,CUST0139,13.2,4
2024-02-24,INV000551,22464,YELLOW RETROSPOT MUG,CUST0164,2.23,1
2024-02-24,INV000551,85123A,WHITE HANGING HEART T-LIGHT HOLDER,CUST0164,11.05,2
2024-02-24,INV000551,22381,CHRISTMAS BUNTING,CUST0164,4.32,4
2024-02-24,INV000609,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0025,18.6,1
2024-02-24,INV000609,22622,LUNCH BAG SPACEBOY DESIGN,CUST0025,3.7,2
2024-02-24,INV000609,22867,LUNCH BAG BLUE RETROSPOT,CUST0025,8.78,2
2024-02-24,INV000612,22093,RETROSPOT CHARACTER PENCIL CASE,CUST0049,3.18,1
2024-02-24,INV000612,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0049,19.34,5
2024-02-24,INV000705,84188,BLUE RETROSPOT MUG,CUST0100,19.38,2
2024-02-24,INV000705,22096,FLORAL CHARACTER PENCIL CASE,CUST0100,5.83,1
2024-02-24,INV000705,22095,STRIPE CHARACTER PENCIL CASE,CUST0100,18.71,2
2024-02-24,INV000880,22348,CHILDS GARDEN RAKE BLUE,CUST0004,14.55,5
2024-02-24,INV000880,22472,WOODEN TOY BOAT SET,CUST0004,10.31,1
2024-02-24,INV000880,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0004,4.59,2
2024-02-24,INV000884,22618,WOODEN DOLLS HOUSE,CUST0003,5.36,1
2024-02-24,INV000884,22101,STRIPE CHARACTER LUNCH BAG,CUST0003,4.33,1
2024-02-24,INV000884,22636,CHILDRENS CUTLERY SPACEBOY,CUST0003,11.77,4
2024-02-24,INV000884,22382,VINTAGE CHRISTMAS BUNTING,CUST0003,16.22,1
2024-02-25,INV000105,22720,BIRTHDAY CANDLES PINK,CUST0066,19.07,1
2024-02-25,INV000105,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0066,9.88,1
2024-02-25,INV000105,22471,WOODEN TOY PLANE SET,CUST0066,21.07,1
2024-02-25,INV000217,23235,WOODEN STAR FROSTED T-LIGHT HOLDER,CUST0079,21.41,1
2024-02-25,INV000217,22465,ORANGE RETROSPOT MUG,CUST0079,4.24,1
2024-02-25,INV000217,22749,POPPYS PLAYHOUSE HALL SET,CUST0079,19.74,1
2024-02-25,INV000217,22629,SPACEGIRL LUNCH BOX,CUST0079,8.6,1
2024-02-25,INV000217,22868,LUNCH BAG RED RETROSPOT,CUST0079,11.56,1
2024-02-25,INV000217,22614,WOODEN PLAY TOOL SET,CUST0079,21.94,2
2024-02-25,INV000234,22471,WOODEN TOY PLANE SET,CUST0151,23.06,5
2024-02-25,INV000296,22351,CHILDS GARDEN FORK PINK,CUST0090,3.04,1
2024-02-25,INV000318,22867,LUNCH BAG BLUE RETROSPOT,CUST0073,8.44,1
2024-02-25,INV000318,22612,WOODEN PLAY DOCTOR SET,CUST0073,25.11,1
2024-02-25,INV000320,21978,CHOCOLATE HOT WATER BOTTLE,CUST0099,22.46,1
2024-02-25,INV000320,84828,MAGNETIC CALENDAR,CUST0099,14.96,1
2024-02-25,INV000320,22113,POLKADOT CHARACTER APRON,CUST0099,9.49,1
2024-02-25,INV000320,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0099,17.48,1
2024-02-25,INV000382,85050,CHOCOLATE BAR,CUST0046,19.72,1
2024-02-25,INV000382,22868,LUNCH BAG RED RETROSPOT,CUST0046,12.02,1
2024-02-25,INV000564,23084,PACK OF 72 RETROSPOT CAKE CASES,CUST0056,2.98,2
2024-02-25,INV000564,85162A,VINTAGE JOKE PASTIES,CUST0056,8.78,4
2024-02-25,INV000564,22720,BIRTHDAY CANDLES PINK,CUST0056,19.86,2
2024-02-25,INV000584,22345,CHILDS GARDEN SPADE BLUE,CUST0053,2.37,1
2024-02-25,INV000584,85162C,VINTAGE JOKE PASTIES,CUST0053,11.37,1
2024-02-25,INV000610,22463,GREEN RETROSPOT MUG,CUST0035,11.37,2
2024-02-25,INV000610,22472,WOODEN TOY BOAT SET,CUST0035,10.37,1
2024-02-25,INV000610,22617,WOODEN PLAY FOOD SET,CUST0035,25.64,2
2024-02-25,INV000657,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0093,1.95,3
2024-02-25,INV000657,22113,POLKADOT CHARACTER APRON,CUST0093,9.88,1
2024-02-25,INV000657,84969,PLASTERS IN TIN SPACEBOY,CUST0093,22.15,2
2024-02-25,INV000672,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,CUST0006,15.89,3
2024-02-25,INV000672,22629,SPACEGIRL LUNCH BOX,CUST0006,7.98,1
2024-02-25,INV000672,84828,MAGNETIC CALENDAR,CUST0006,16.22,4
2024-02-25,INV000672,22632,HAND WARMER UNION JACK,CUST0006,9.35,2
2024-02-25,INV000672,22639,CHILDRENS CUTLERY WOODY BOY,CUST0006,19.64,3
2024-02-25,INV000672,84972,PLASTERS IN TIN STRONG MAN,CUST0006,9.25,1
2024-02-25,INV000672,23087,PACK OF 72 FLORAL CAKE CASES,CUST0006,22.33,1
2024-02-25,INV000672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,CUST0006,10.97,1
2024-02-25,INV000753,22618,WOODEN DOLLS HOUSE,CUST0107,5.45,2
2024-02-25,INV000753,22749,POPPYS PLAYHOUSE HALL SET,CUST0107,21.97,1
2024-02-25,INV000911,22749,POPPYS PLAYHOUSE HALL SET,CUST0158,19.12,1
2024-02-25,INV000911,85051,CHOCOLATE BAR,CUST0158,18.44,5
2024-02-25,INV000911,85099C,JUMBO BAG PINK POLKADOT,CUST0158,2.49,3
2024-02-25,INV000911,22745,POPPYS PLAYHOUSE BEDROOM SET,CUST0158,16.24,1
2024-02-25,INV000916,22633,HAND WARMER RED POLKA DOT,CUST0058,15.07,4
2024-02-25,INV000916,22629,SPACEGIRL LUNCH BOX,CUST0058,8.4,2
2024-02-25,INV000916,22622,LUNCH BAG SPACEBOY DESIGN,CUST0058,3.81,1
2024-02-26,INV000308,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0139,10.85,1
2024-02-26,INV000308,84826,MAGNETIC CALENDAR,CUST0139,9.59,1
2024-02-26,INV000514,85162B,VINTAGE JOKE PASTIES,CUST0151,10.28,1
2024-02-26,INV000514,84190,BLUE POLKADOT MUG,CUST0151,14.08,4
2024-02-26,INV000514,22345,CHILDS GARDEN SPADE BLUE,CUST0151,2.83,2
2024-02-26,INV000582,22748,POPPYS PLAYHOUSE BATHROOM SET,CUST0065,25.43,1
2024-02-26,INV000582,22423,REGENCY CAKESTAND 3 TIER,CUST0065,5.28,2
2024-02-26,INV000714,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0053,10.38,1
2024-02-26,INV000714,22639,CHILDRENS CUTLERY WOODY BOY,CUST0053,20.99,4
2024-02-26,INV000803,22616,WOODEN PLAY KITCHEN SET,CUST0154,20.69,1
2024-02-26,INV000803,22627,LUNCH BAG APPLE DESIGN,CUST0154,13.83,1
2024-02-26,INV000803,84188,BLUE RETROSPOT MUG,CUST0154,19.43,4
2024-02-26,INV000832,21730,GLASS STAR FROSTED T-LIGHT HOLDER,CUST0035,3.06,1
2024-02-26,INV000832,22095,STRIPE CHARACTER PENCIL CASE,CUST0035,17.93,1
2024-02-26,INV000832,84972,PLASTERS IN TIN STRONG MAN,CUST0035,9.57,2
2024-02-26,INV000835,22382,VINTAGE CHRISTMAS BUNTING,CUST0093,16.13,2
2024-02-26,INV000835,22611,WOODEN PLAY VET SET,CUST0093,3.7,1
2024-02-26,INV000855,22101,STRIPE CHARACTER LUNCH BAG,CUST0107,4.65,1
2024-02-26,INV000855,84827,MAGNETIC CALENDAR,CUST0107,18.9,1
2024-02-26,INV000855,85048,CHOCOLATE BAR,CUST0107,1.7,2
2024-02-26,INV000855,84969,PLASTERS IN TIN SPACEBOY,CUST0107,20.8,3
2024-02-26,INV000855,85099C,JUMBO BAG PINK POLKADOT,CUST0107,2.4,2
2024-02-26,INV000855,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0107,17.26,5
2024-02-26,INV000902,22611,WOODEN PLAY VET SET,CUST0062,3.44,1
2024-02-26,INV000950,22351,CHILDS GARDEN FORK PINK,CUST0063,2.8,2
2024-02-26,INV000950,22620,WOODEN TRAIN SET,CUST0063,14.69,1
2024-02-26,INV000950,22095,STRIPE CHARACTER PENCIL CASE,CUST0063,18.72,1
2024-02-27,INV000001,22612,WOODEN PLAY DOCTOR SET,CUST0083,22.48,4
2024-02-27,INV000001,22465,ORANGE RETROSPOT MUG,CUST0083,3.99,2
2024-02-27,INV000001,84829,MAGNETIC CALENDAR,CUST0083,21.64,2
2024-02-27,INV000001,22102,FLORAL CHARACTER LUNCH BAG,CUST0083,20.04,1
2024-02-27,INV000001,22618,WOODEN DOLLS HOUSE,CUST0083,6.23,1
2024-02-27,INV000001,22616,WOODEN PLAY KITCHEN SET,CUST0083,19.33,1
2024-02-27,INV000176,22096,FLORAL CHARACTER PENCIL CASE,CUST0090,6.21,1
2024-02-27,INV000176,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0090,19.75,2
2024-02-27,INV000176,22469,WOODEN TOY TRAIN SET,CUST0090,11.56,2
2024-02-27,INV000176,21979,PINK HOT WATER BOTTLE,CUST0090,26.35,5
2024-02-27,INV000186,22102,FLORAL CHARACTER LUNCH BAG,CUST0106,21.78,1
2024-02-27,INV000186,22616,WOODEN PLAY KITCHEN SET,CUST0106,19.97,2
2024-02-27,INV000254,22094,POLKADOT CHARACTER PENCIL CASE,CUST0115,26.86,1
2024-02-27,INV000254,22615,WOODEN PLAY SHOP SET,CUST0115,25.18,5
2024-02-27,INV000451,84970,PLASTERS IN TIN SPACEGIRL,CUST0197,7.6,1
2024-02-27,INV000451,22720,BIRTHDAY CANDLES PINK,CUST0197,20.85,3
2024-02-27,INV000451,22618,WOODEN DOLLS HOUSE,CUST0197,5.69,1
2024-02-27,INV000451,23235,WOODEN STAR FROSTED T-LIGHT HOLDER,CUST0197,24.01,1
2024-02-27,INV000451,22349,CHILDS GARDEN RAKE PINK,CUST0197,14.03,2
2024-02-27,INV000451,22469,WOODEN TOY TRAIN SET,CUST0197,11.54,4
2024-02-27,INV000451,85123A,WHITE HANGING HEART T-LIGHT HOLDER,CUST0197,10.59,1
2024-02-27,INV000457,84187,RED RETROSPOT MUG,CUST0018,16.07,3
2024-02-27,INV000457,22349,CHILDS GARDEN RAKE PINK,CUST0018,15.07,1
2024-02-27,INV000457,22611,WOODEN PLAY VET SET,CUST0018,3.35,3
2024-02-27,INV000479,84029E,RED WOOLLY HOT WATER BOTTLE,CUST0090,4.72,2
2024-02-27,INV000479,84827,MAGNETIC CALENDAR,CUST0090,19.37,1
2024-02-27,INV000479,22614,WOODEN PLAY TOOL SET,CUST0090,21.24,1
2024-02-27,INV000479,22624,LUNCH BAG FLOWER DESIGN,CUST0090,2.25,1
